performance	metric	DataSet	method	perturb	DEG	Ncontrol	Nimputed	Nstimulated	seed
8.163022149596618	sym_kldiv	Replogle_K562essential	scouter	MRPL37	100	2000	500	116	5
9.055141142094454	sym_kldiv	Replogle_K562essential	scouter	MRPL37	5000	2000	500	116	5
8.90922467021052	sym_kldiv	Replogle_K562essential	scouter	MRPL38	100	2000	500	155	5
9.992127849105472	sym_kldiv	Replogle_K562essential	scouter	MRPL38	5000	2000	500	155	5
8.028025387081316	sym_kldiv	Replogle_K562essential	scouter	MRPL50	100	2000	500	171	5
9.656637229518935	sym_kldiv	Replogle_K562essential	scouter	MRPL50	5000	2000	500	171	5
8.886545270050917	sym_kldiv	Replogle_K562essential	scouter	MRPS9	100	2000	500	76	5
9.55318441835754	sym_kldiv	Replogle_K562essential	scouter	MRPS9	5000	2000	500	76	5
40.01770963606637	sym_kldiv	Replogle_K562essential	scouter	MRPS12	100	2000	500	55	5
34.373853382648505	sym_kldiv	Replogle_K562essential	scouter	MRPS12	5000	2000	500	55	5
8.004363745370833	sym_kldiv	Replogle_K562essential	scouter	MRPS18A	100	2000	500	121	5
9.096867189406762	sym_kldiv	Replogle_K562essential	scouter	MRPS18A	5000	2000	500	121	5
9.61810758232425	sym_kldiv	Replogle_K562essential	scouter	MRPS22	100	2000	500	165	5
10.53580744242129	sym_kldiv	Replogle_K562essential	scouter	MRPS22	5000	2000	500	165	5
8.420364075916247	sym_kldiv	Replogle_K562essential	scouter	MRPS24	100	2000	500	145	5
9.263628831509624	sym_kldiv	Replogle_K562essential	scouter	MRPS24	5000	2000	500	145	5
9.99996139612012	sym_kldiv	Replogle_K562essential	scouter	MRPS26	100	2000	500	120	5
10.61407760643498	sym_kldiv	Replogle_K562essential	scouter	MRPS26	5000	2000	500	120	5
9.996654820502188	sym_kldiv	Replogle_K562essential	scouter	MSRB1	100	2000	500	205	5
10.501346883771834	sym_kldiv	Replogle_K562essential	scouter	MSRB1	5000	2000	500	205	5
36.23819595779965	sym_kldiv	Replogle_K562essential	scouter	MTG2	100	2000	500	146	5
30.59433986913987	sym_kldiv	Replogle_K562essential	scouter	MTG2	5000	2000	500	146	5
8.907172795224142	sym_kldiv	Replogle_K562essential	scouter	MTOR	100	2000	500	101	5
10.79180503801365	sym_kldiv	Replogle_K562essential	scouter	MTOR	5000	2000	500	101	5
9.868614853458274	sym_kldiv	Replogle_K562essential	scouter	MYC	100	2000	500	74	5
10.815990669052043	sym_kldiv	Replogle_K562essential	scouter	MYC	5000	2000	500	74	5
9.590157358459242	sym_kldiv	Replogle_K562essential	scouter	NAA20	100	2000	500	182	5
9.910506923380938	sym_kldiv	Replogle_K562essential	scouter	NAA20	5000	2000	500	182	5
9.122867328737147	sym_kldiv	Replogle_K562essential	scouter	NAA38	100	2000	500	368	5
10.217590496756992	sym_kldiv	Replogle_K562essential	scouter	NAA38	5000	2000	500	368	5
10.250509831860818	sym_kldiv	Replogle_K562essential	scouter	NASP	100	2000	500	184	5
10.084682046822786	sym_kldiv	Replogle_K562essential	scouter	NASP	5000	2000	500	184	5
9.368035380687404	sym_kldiv	Replogle_K562essential	scouter	NBEAL1	100	2000	500	99	5
9.760676873852525	sym_kldiv	Replogle_K562essential	scouter	NBEAL1	5000	2000	500	99	5
10.1359015043979	sym_kldiv	Replogle_K562essential	scouter	NCKAP1	100	2000	500	70	5
10.256346109596572	sym_kldiv	Replogle_K562essential	scouter	NCKAP1	5000	2000	500	70	5
11.183965625318963	sym_kldiv	Replogle_K562essential	scouter	NDUFB3	100	2000	500	141	5
11.342769728388502	sym_kldiv	Replogle_K562essential	scouter	NDUFB3	5000	2000	500	141	5
10.076239339042084	sym_kldiv	Replogle_K562essential	scouter	NELFA	100	2000	500	89	5
10.922079482593803	sym_kldiv	Replogle_K562essential	scouter	NELFA	5000	2000	500	89	5
9.07300211364615	sym_kldiv	Replogle_K562essential	scouter	NELFCD	100	2000	500	201	5
9.955094370255567	sym_kldiv	Replogle_K562essential	scouter	NELFCD	5000	2000	500	201	5
7.40586560790447	sym_kldiv	Replogle_K562essential	scouter	NEMF	100	2000	500	63	5
9.176126513267713	sym_kldiv	Replogle_K562essential	scouter	NEMF	5000	2000	500	63	5
37.72707350621869	sym_kldiv	Replogle_K562essential	scouter	NHP2	100	2000	500	66	5
32.08321732974215	sym_kldiv	Replogle_K562essential	scouter	NHP2	5000	2000	500	66	5
12.363685220532714	sym_kldiv	Replogle_K562essential	scouter	NOP56	100	2000	500	99	5
12.76607147194404	sym_kldiv	Replogle_K562essential	scouter	NOP56	5000	2000	500	99	5
8.816883494825651	sym_kldiv	Replogle_K562essential	scouter	NRDE2	100	2000	500	504	5
10.204504754297322	sym_kldiv	Replogle_K562essential	scouter	NRDE2	5000	2000	500	504	5
9.747428354207996	sym_kldiv	Replogle_K562essential	scouter	NSF	100	2000	500	165	5
9.636859492475825	sym_kldiv	Replogle_K562essential	scouter	NSF	5000	2000	500	165	5
8.37522236390889	sym_kldiv	Replogle_K562essential	scouter	NUBP2	100	2000	500	153	5
9.044518163940053	sym_kldiv	Replogle_K562essential	scouter	NUBP2	5000	2000	500	153	5
9.789212956094133	sym_kldiv	Replogle_K562essential	scouter	NUDCD3	100	2000	500	112	5
10.62151089050298	sym_kldiv	Replogle_K562essential	scouter	NUDCD3	5000	2000	500	112	5
9.524857055860794	sym_kldiv	Replogle_K562essential	scouter	NUMA1	100	2000	500	284	5
10.467449453446358	sym_kldiv	Replogle_K562essential	scouter	NUMA1	5000	2000	500	284	5
7.831315478700845	sym_kldiv	Replogle_K562essential	scouter	NUP85	100	2000	500	111	5
8.943577075227799	sym_kldiv	Replogle_K562essential	scouter	NUP85	5000	2000	500	111	5
9.468033608363775	sym_kldiv	Replogle_K562essential	scouter	NUP153	100	2000	500	86	5
9.73154034044192	sym_kldiv	Replogle_K562essential	scouter	NUP153	5000	2000	500	86	5
10.401206459888366	sym_kldiv	Replogle_K562essential	scouter	OGFOD1	100	2000	500	114	5
10.002449514690898	sym_kldiv	Replogle_K562essential	scouter	OGFOD1	5000	2000	500	114	5
9.326060901122233	sym_kldiv	Replogle_K562essential	scouter	OIP5	100	2000	500	137	5
9.656835802998502	sym_kldiv	Replogle_K562essential	scouter	OIP5	5000	2000	500	137	5
10.45931828885126	sym_kldiv	Replogle_K562essential	scouter	PABPN1	100	2000	500	148	5
10.470443826320588	sym_kldiv	Replogle_K562essential	scouter	PABPN1	5000	2000	500	148	5
10.387640412792988	sym_kldiv	Replogle_K562essential	scouter	PAFAH1B1	100	2000	500	126	5
10.347065220366048	sym_kldiv	Replogle_K562essential	scouter	PAFAH1B1	5000	2000	500	126	5
8.64512808597698	sym_kldiv	Replogle_K562essential	scouter	PALB2	100	2000	500	97	5
9.306140317584088	sym_kldiv	Replogle_K562essential	scouter	PALB2	5000	2000	500	97	5
9.285375630487485	sym_kldiv	Replogle_K562essential	scouter	PARN	100	2000	500	123	5
9.091104229311066	sym_kldiv	Replogle_K562essential	scouter	PARN	5000	2000	500	123	5
9.467862685519998	sym_kldiv	Replogle_K562essential	scouter	PCF11	100	2000	500	499	5
10.129452137263124	sym_kldiv	Replogle_K562essential	scouter	PCF11	5000	2000	500	499	5
38.03656821323809	sym_kldiv	Replogle_K562essential	scouter	PDAP1	100	2000	500	50	5
32.392711913675306	sym_kldiv	Replogle_K562essential	scouter	PDAP1	5000	2000	500	50	5
10.42731923514459	sym_kldiv	Replogle_K562essential	scouter	PDCD6	100	2000	500	203	5
10.188316228472118	sym_kldiv	Replogle_K562essential	scouter	PDCD6	5000	2000	500	203	5
9.700808494604424	sym_kldiv	Replogle_K562essential	scouter	PDCD6IP	100	2000	500	257	5
10.382565669190743	sym_kldiv	Replogle_K562essential	scouter	PDCD6IP	5000	2000	500	257	5
8.762429214149972	sym_kldiv	Replogle_K562essential	scouter	PDCD7	100	2000	500	99	5
9.575040929927182	sym_kldiv	Replogle_K562essential	scouter	PDCD7	5000	2000	500	99	5
8.147091947573717	sym_kldiv	Replogle_K562essential	scouter	PDPK1	100	2000	500	80	5
9.859381346285652	sym_kldiv	Replogle_K562essential	scouter	PDPK1	5000	2000	500	80	5
9.054717992696467	sym_kldiv	Replogle_K562essential	scouter	PDRG1	100	2000	500	116	5
9.638633388591437	sym_kldiv	Replogle_K562essential	scouter	PDRG1	5000	2000	500	116	5
9.94644488908112	sym_kldiv	Replogle_K562essential	scouter	PELO	100	2000	500	286	5
10.615117568665347	sym_kldiv	Replogle_K562essential	scouter	PELO	5000	2000	500	286	5
8.755986804246485	sym_kldiv	Replogle_K562essential	scouter	PHAX	100	2000	500	412	5
9.868342296562114	sym_kldiv	Replogle_K562essential	scouter	PHAX	5000	2000	500	412	5
10.247825002522486	sym_kldiv	Replogle_K562essential	scouter	PI4KA	100	2000	500	109	5
10.409132925248729	sym_kldiv	Replogle_K562essential	scouter	PI4KA	5000	2000	500	109	5
9.32993712583206	sym_kldiv	Replogle_K562essential	scouter	PIGH	100	2000	500	85	5
9.935482437070938	sym_kldiv	Replogle_K562essential	scouter	PIGH	5000	2000	500	85	5
8.790779855913653	sym_kldiv	Replogle_K562essential	scouter	PIK3R4	100	2000	500	77	5
9.703822268195728	sym_kldiv	Replogle_K562essential	scouter	PIK3R4	5000	2000	500	77	5
9.485303645381851	sym_kldiv	Replogle_K562essential	scouter	PNISR	100	2000	500	196	5
9.656078717964125	sym_kldiv	Replogle_K562essential	scouter	PNISR	5000	2000	500	196	5
8.694381569166557	sym_kldiv	Replogle_K562essential	scouter	POLD1	100	2000	500	212	5
9.704940937515364	sym_kldiv	Replogle_K562essential	scouter	POLD1	5000	2000	500	212	5
8.420531666735735	sym_kldiv	Replogle_K562essential	scouter	POLR1C	100	2000	500	187	5
9.914338785767214	sym_kldiv	Replogle_K562essential	scouter	POLR1C	5000	2000	500	187	5
8.789641557783735	sym_kldiv	Replogle_K562essential	scouter	POLR2E	100	2000	500	225	5
9.646305248762207	sym_kldiv	Replogle_K562essential	scouter	POLR2E	5000	2000	500	225	5
9.14991373100104	sym_kldiv	Replogle_K562essential	scouter	POLR3E	100	2000	500	221	5
10.249702620566747	sym_kldiv	Replogle_K562essential	scouter	POLR3E	5000	2000	500	221	5
38.424815469123125	sym_kldiv	Replogle_K562essential	scouter	POP5	100	2000	500	56	5
32.7809593075653	sym_kldiv	Replogle_K562essential	scouter	POP5	5000	2000	500	56	5
9.453844922240732	sym_kldiv	Replogle_K562essential	scouter	PPIH	100	2000	500	114	5
10.077566271054398	sym_kldiv	Replogle_K562essential	scouter	PPIH	5000	2000	500	114	5
9.449881571157878	sym_kldiv	Replogle_K562essential	scouter	PPP1CB	100	2000	500	160	5
9.935542547166664	sym_kldiv	Replogle_K562essential	scouter	PPP1CB	5000	2000	500	160	5
9.603176035183644	sym_kldiv	Replogle_K562essential	scouter	PPP2CA	100	2000	500	184	5
10.052534088656742	sym_kldiv	Replogle_K562essential	scouter	PPP2CA	5000	2000	500	184	5
9.379069432625853	sym_kldiv	Replogle_K562essential	scouter	PPP2R1A	100	2000	500	455	5
10.261778428121278	sym_kldiv	Replogle_K562essential	scouter	PPP2R1A	5000	2000	500	455	5
9.441970385002724	sym_kldiv	Replogle_K562essential	scouter	PRKRIP1	100	2000	500	182	5
9.853790009816867	sym_kldiv	Replogle_K562essential	scouter	PRKRIP1	5000	2000	500	182	5
10.750278719389684	sym_kldiv	Replogle_K562essential	scouter	PSMB5	100	2000	500	270	5
11.41022708562726	sym_kldiv	Replogle_K562essential	scouter	PSMB5	5000	2000	500	270	5
8.427014006632161	sym_kldiv	Replogle_K562essential	scouter	PSMB6	100	2000	500	200	5
9.089566474695651	sym_kldiv	Replogle_K562essential	scouter	PSMB6	5000	2000	500	200	5
8.883023540565347	sym_kldiv	Replogle_K562essential	scouter	PSMB7	100	2000	500	404	5
9.958896021501218	sym_kldiv	Replogle_K562essential	scouter	PSMB7	5000	2000	500	404	5
9.854077488615417	sym_kldiv	Replogle_K562essential	scouter	PSMD1	100	2000	500	281	5
10.077955677041446	sym_kldiv	Replogle_K562essential	scouter	PSMD1	5000	2000	500	281	5
8.694145428856615	sym_kldiv	Replogle_K562essential	scouter	PSMD6	100	2000	500	555	5
9.701360529516377	sym_kldiv	Replogle_K562essential	scouter	PSMD6	5000	2000	500	555	5
37.84910582569506	sym_kldiv	Replogle_K562essential	scouter	PSMD11	100	2000	500	80	5
32.205249606370714	sym_kldiv	Replogle_K562essential	scouter	PSMD11	5000	2000	500	80	5
9.221191232031122	sym_kldiv	Replogle_K562essential	scouter	PSMG1	100	2000	500	109	5
9.177114770734184	sym_kldiv	Replogle_K562essential	scouter	PSMG1	5000	2000	500	109	5
9.553979606464916	sym_kldiv	Replogle_K562essential	scouter	PTMA	100	2000	500	152	5
9.293921975294436	sym_kldiv	Replogle_K562essential	scouter	PTMA	5000	2000	500	152	5
37.4955149623493	sym_kldiv	Replogle_K562essential	scouter	PUF60	100	2000	500	89	5
31.851658792000148	sym_kldiv	Replogle_K562essential	scouter	PUF60	5000	2000	500	89	5
9.934594637588557	sym_kldiv	Replogle_K562essential	scouter	RAB4A	100	2000	500	303	5
10.066153921870727	sym_kldiv	Replogle_K562essential	scouter	RAB4A	5000	2000	500	303	5
9.747573867752312	sym_kldiv	Replogle_K562essential	scouter	RAB6A	100	2000	500	59	5
10.44495554305287	sym_kldiv	Replogle_K562essential	scouter	RAB6A	5000	2000	500	59	5
9.730070644710883	sym_kldiv	Replogle_K562essential	scouter	RABGGTB	100	2000	500	169	5
10.389687260757484	sym_kldiv	Replogle_K562essential	scouter	RABGGTB	5000	2000	500	169	5
11.450772929726678	sym_kldiv	Replogle_K562essential	scouter	RAD51	100	2000	500	241	5
13.179506260687203	sym_kldiv	Replogle_K562essential	scouter	RAD51	5000	2000	500	241	5
8.137496863565694	sym_kldiv	Replogle_K562essential	scouter	RANGAP1	100	2000	500	130	5
9.30405624923007	sym_kldiv	Replogle_K562essential	scouter	RANGAP1	5000	2000	500	130	5
9.972216750343712	sym_kldiv	Replogle_K562essential	scouter	RBMX	100	2000	500	147	5
10.169413079497303	sym_kldiv	Replogle_K562essential	scouter	RBMX	5000	2000	500	147	5
36.09984667640338	sym_kldiv	Replogle_K562essential	scouter	RBX1	100	2000	500	57	5
30.455990492603654	sym_kldiv	Replogle_K562essential	scouter	RBX1	5000	2000	500	57	5
10.326472295428816	sym_kldiv	Replogle_K562essential	scouter	REV3L	100	2000	500	101	5
10.37857740570002	sym_kldiv	Replogle_K562essential	scouter	REV3L	5000	2000	500	101	5
36.13865803464348	sym_kldiv	Replogle_K562essential	scouter	REXO2	100	2000	500	79	5
30.494801762809825	sym_kldiv	Replogle_K562essential	scouter	REXO2	5000	2000	500	79	5
8.641393211498434	sym_kldiv	Replogle_K562essential	scouter	RFC4	100	2000	500	72	5
9.461057627543504	sym_kldiv	Replogle_K562essential	scouter	RFC4	5000	2000	500	72	5
9.240713829933442	sym_kldiv	Replogle_K562essential	scouter	RFC5	100	2000	500	111	5
9.431202976057094	sym_kldiv	Replogle_K562essential	scouter	RFC5	5000	2000	500	111	5
8.760641449415479	sym_kldiv	Replogle_K562essential	scouter	RMI1	100	2000	500	203	5
9.504545316286404	sym_kldiv	Replogle_K562essential	scouter	RMI1	5000	2000	500	203	5
9.198122578423671	sym_kldiv	Replogle_K562essential	scouter	RNF123	100	2000	500	111	5
9.52342238424214	sym_kldiv	Replogle_K562essential	scouter	RNF123	5000	2000	500	111	5
8.743328816174762	sym_kldiv	Replogle_K562essential	scouter	RNGTT	100	2000	500	115	5
9.08366733082237	sym_kldiv	Replogle_K562essential	scouter	RNGTT	5000	2000	500	115	5
9.6830563620006	sym_kldiv	Replogle_K562essential	scouter	RNMT	100	2000	500	114	5
10.910044993659378	sym_kldiv	Replogle_K562essential	scouter	RNMT	5000	2000	500	114	5
39.86270450866471	sym_kldiv	Replogle_K562essential	scouter	RNPC3	100	2000	500	74	5
34.21884832487174	sym_kldiv	Replogle_K562essential	scouter	RNPC3	5000	2000	500	74	5
10.63148648333396	sym_kldiv	Replogle_K562essential	scouter	RPA1	100	2000	500	469	5
11.256307597629972	sym_kldiv	Replogle_K562essential	scouter	RPA1	5000	2000	500	469	5
9.955753638367018	sym_kldiv	Replogle_K562essential	scouter	RPAIN	100	2000	500	108	5
9.81837047081549	sym_kldiv	Replogle_K562essential	scouter	RPAIN	5000	2000	500	108	5
9.247343910697944	sym_kldiv	Replogle_K562essential	scouter	RPAP1	100	2000	500	91	5
10.551858674681505	sym_kldiv	Replogle_K562essential	scouter	RPAP1	5000	2000	500	91	5
8.752608783416724	sym_kldiv	Replogle_K562essential	scouter	RPL7	100	2000	500	301	5
9.703446474624824	sym_kldiv	Replogle_K562essential	scouter	RPL7	5000	2000	500	301	5
9.38012053588626	sym_kldiv	Replogle_K562essential	scouter	RPL8	100	2000	500	384	5
9.803972057770991	sym_kldiv	Replogle_K562essential	scouter	RPL8	5000	2000	500	384	5
8.788968519497129	sym_kldiv	Replogle_K562essential	scouter	RPL9	100	2000	500	242	5
9.588260958452532	sym_kldiv	Replogle_K562essential	scouter	RPL9	5000	2000	500	242	5
10.971099325169677	sym_kldiv	Replogle_K562essential	scouter	RPL11	100	2000	500	387	5
12.539664199095428	sym_kldiv	Replogle_K562essential	scouter	RPL11	5000	2000	500	387	5
8.584706249314333	sym_kldiv	Replogle_K562essential	scouter	RPL13A	100	2000	500	158	5
9.40333504880956	sym_kldiv	Replogle_K562essential	scouter	RPL13A	5000	2000	500	158	5
9.825036042734212	sym_kldiv	Replogle_K562essential	scouter	RPL18A	100	2000	500	65	5
9.907008110355845	sym_kldiv	Replogle_K562essential	scouter	RPL18A	5000	2000	500	65	5
9.787366998184227	sym_kldiv	Replogle_K562essential	scouter	RPL23	100	2000	500	398	5
10.018229255016225	sym_kldiv	Replogle_K562essential	scouter	RPL23	5000	2000	500	398	5
40.56491444773249	sym_kldiv	Replogle_K562essential	scouter	RPL28	100	2000	500	50	5
34.92105821440392	sym_kldiv	Replogle_K562essential	scouter	RPL28	5000	2000	500	50	5
38.28324480845264	sym_kldiv	Replogle_K562essential	scouter	RPP21	100	2000	500	60	5
32.63938862772207	sym_kldiv	Replogle_K562essential	scouter	RPP21	5000	2000	500	60	5
7.028390130216299	sym_kldiv	Replogle_K562essential	scouter	RPP38	100	2000	500	56	5
9.696828986094925	sym_kldiv	Replogle_K562essential	scouter	RPP38	5000	2000	500	56	5
6.678194472629186	sym_kldiv	Replogle_K562essential	scouter	RPS5	100	2000	500	144	5
8.640022910428167	sym_kldiv	Replogle_K562essential	scouter	RPS5	5000	2000	500	144	5
37.72142289058164	sym_kldiv	Replogle_K562essential	scouter	RPS19BP1	100	2000	500	54	5
32.077566642446	sym_kldiv	Replogle_K562essential	scouter	RPS19BP1	5000	2000	500	54	5
9.03746074658301	sym_kldiv	Replogle_K562essential	scouter	RPS20	100	2000	500	273	5
10.43596345760657	sym_kldiv	Replogle_K562essential	scouter	RPS20	5000	2000	500	273	5
9.745435339462723	sym_kldiv	Replogle_K562essential	scouter	RPS29	100	2000	500	403	5
11.312236773569277	sym_kldiv	Replogle_K562essential	scouter	RPS29	5000	2000	500	403	5
10.83530940247372	sym_kldiv	Replogle_K562essential	scouter	RRM1	100	2000	500	103	5
10.914957088461232	sym_kldiv	Replogle_K562essential	scouter	RRM1	5000	2000	500	103	5
8.60650478205611	sym_kldiv	Replogle_K562essential	scouter	RRM2	100	2000	500	577	5
9.227097731519056	sym_kldiv	Replogle_K562essential	scouter	RRM2	5000	2000	500	577	5
8.89183229844335	sym_kldiv	Replogle_K562essential	scouter	RTTN	100	2000	500	125	5
9.609691256408494	sym_kldiv	Replogle_K562essential	scouter	RTTN	5000	2000	500	125	5
9.847752366554406	sym_kldiv	Replogle_K562essential	scouter	SARS2	100	2000	500	163	5
10.250963823006728	sym_kldiv	Replogle_K562essential	scouter	SARS2	5000	2000	500	163	5
9.274942540226393	sym_kldiv	Replogle_K562essential	scouter	SART3	100	2000	500	154	5
9.837991478047323	sym_kldiv	Replogle_K562essential	scouter	SART3	5000	2000	500	154	5
9.890063745196796	sym_kldiv	Replogle_K562essential	scouter	SCAF1	100	2000	500	174	5
10.850663020350558	sym_kldiv	Replogle_K562essential	scouter	SCAF1	5000	2000	500	174	5
11.085755592664349	sym_kldiv	Replogle_K562essential	scouter	SCNM1	100	2000	500	101	5
11.318129825745118	sym_kldiv	Replogle_K562essential	scouter	SCNM1	5000	2000	500	101	5
8.040853536081034	sym_kldiv	Replogle_K562essential	scouter	SDAD1	100	2000	500	240	5
8.593170359553843	sym_kldiv	Replogle_K562essential	scouter	SDAD1	5000	2000	500	240	5
36.78213719079105	sym_kldiv	Replogle_K562essential	scouter	SDHC	100	2000	500	104	5
31.13828102036615	sym_kldiv	Replogle_K562essential	scouter	SDHC	5000	2000	500	104	5
9.018904798718742	sym_kldiv	Replogle_K562essential	scouter	SEC61A1	100	2000	500	180	5
10.110943776424024	sym_kldiv	Replogle_K562essential	scouter	SEC61A1	5000	2000	500	180	5
9.410138610013842	sym_kldiv	Replogle_K562essential	scouter	SEC63	100	2000	500	78	5
9.698473747640415	sym_kldiv	Replogle_K562essential	scouter	SEC63	5000	2000	500	78	5
40.10759399485861	sym_kldiv	Replogle_K562essential	scouter	SEH1L	100	2000	500	60	5
34.46373776024957	sym_kldiv	Replogle_K562essential	scouter	SEH1L	5000	2000	500	60	5
8.889680087700718	sym_kldiv	Replogle_K562essential	scouter	SF3B1	100	2000	500	165	5
9.363475768703358	sym_kldiv	Replogle_K562essential	scouter	SF3B1	5000	2000	500	165	5
10.463012902399289	sym_kldiv	Replogle_K562essential	scouter	SF3B5	100	2000	500	84	5
10.919421875354017	sym_kldiv	Replogle_K562essential	scouter	SF3B5	5000	2000	500	84	5
9.892238763762013	sym_kldiv	Replogle_K562essential	scouter	SFSWAP	100	2000	500	172	5
10.476404371273194	sym_kldiv	Replogle_K562essential	scouter	SFSWAP	5000	2000	500	172	5
9.274325733015194	sym_kldiv	Replogle_K562essential	scouter	SHQ1	100	2000	500	94	5
9.478644856850668	sym_kldiv	Replogle_K562essential	scouter	SHQ1	5000	2000	500	94	5
9.158415043785144	sym_kldiv	Replogle_K562essential	scouter	SKA3	100	2000	500	116	5
10.049702367094412	sym_kldiv	Replogle_K562essential	scouter	SKA3	5000	2000	500	116	5
